BookingID,CheckInDate,CheckOutDate,NumberOfNights,NumberOfGuests,RoomType,RoomRate,Revenue,BookingSource,CustomerID,CustomerAge,CustomerGender,CustomerNationality,BookingDate,PaymentMethod,DiscountApplied,TotalRevenue,OccupancyRate,WeekdayOrWeekend,Season,CustomerOccupation,PurposeOfVisit,FeedbackScore,LoyaltyMember,SpecialRequests,RoomView
BID0351,13-07-2024,22-07-2024,9,4,Double,490.7020984,1684.769537,Online,CID0351,55,Other,USA,10-04-2023,Debit Card,2.906514453,1746.752703,54.39826488,Weekend,Winter,Lawyer,Business,7,No,Late Check-in,Mountain View
BID0352,09-05-2024,10-05-2024,1,4,Single,156.3482674,686.4317392,Travel Agent,CID0352,56,Female,India,27-09-2023,Cash,9.809951591,1064.915389,80.0340866,Weekday,Autumn,Lawyer,Other,6,Yes,Sea View,Mountain View
BID0353,12-08-2024,14-08-2024,2,2,Single,418.2720975,1456.866739,Walk-in,CID0353,65,Other,UK,06-10-2024,Cash,4.701140654,183.1037984,88.5482453,Weekend,Winter,Student,Conference,5,No,None,City View
BID0354,12-02-2024,17-02-2024,5,4,Double,459.9268471,1136.368523,Walk-in,CID0354,71,Other,UK,29-01-2023,Debit Card,34.57863692,1598.26646,82.47891934,Weekend,Autumn,Teacher,Leisure,9,Yes,Sea View,Sea View
BID0355,02-11-2024,10-11-2024,8,4,Single,376.1077123,1850.747086,Online,CID0355,67,Female,Australia,26-04-2024,Online Payment,47.59084863,333.7620088,93.66449007,Weekend,Winter,Teacher,Business,10,Yes,None,Mountain View
BID0356,28-04-2024,12-05-2024,14,3,Double,107.8582164,1307.316296,Online,CID0356,46,Other,USA,30-04-2023,Credit Card,19.21076243,664.6367081,67.21559513,Weekend,Autumn,Engineer,Conference,9,No,Late Check-in,Garden View
BID0357,16-01-2024,22-01-2024,6,3,Double,137.7097528,1700.657494,Online,CID0357,36,Male,USA,14-04-2023,Credit Card,9.612231519,1023.889178,89.58539484,Weekend,Summer,Lawyer,Other,6,No,Extra Bed,Sea View
BID0358,06-09-2024,07-09-2024,1,1,Double,415.0188401,1585.857455,Online,CID0358,63,Male,USA,15-05-2023,Cash,47.08324679,1680.002253,82.12092755,Weekend,Winter,Doctor,Conference,3,No,Late Check-in,Mountain View
BID0359,17-08-2024,20-08-2024,3,1,Single,107.2211418,1493.436732,Travel Agent,CID0359,39,Female,India,19-03-2024,Cash,44.44402468,1769.3925,99.45724107,Weekday,Summer,Engineer,Other,2,Yes,Extra Bed,Mountain View
BID0360,03-04-2024,13-04-2024,10,4,Double,241.3363433,1670.133649,Online,CID0360,19,Female,Germany,10-01-2023,Cash,14.26071539,1728.897178,80.13321319,Weekday,Spring,Engineer,Conference,8,No,Extra Bed,Garden View
BID0361,29-03-2024,30-03-2024,1,1,Single,262.7834973,1939.617333,Travel Agent,CID0361,43,Other,Australia,28-11-2023,Debit Card,18.50452158,953.3314464,82.93349293,Weekday,Winter,Student,Conference,3,No,Sea View,Garden View
BID0362,14-03-2024,15-03-2024,1,3,Suite,58.61689775,496.2221808,Online,CID0362,79,Male,UK,09-09-2023,Debit Card,1.910530558,738.6118746,94.82146956,Weekend,Autumn,Doctor,Conference,6,Yes,Extra Bed,Sea View
BID0363,23-02-2024,24-02-2024,1,2,Single,375.7140145,395.9037345,Online,CID0363,32,Female,Germany,13-05-2024,Online Payment,17.56329778,430.1968682,76.95682867,Weekday,Winter,Student,Other,3,No,Sea View,Mountain View
BID0364,13-11-2024,21-11-2024,8,1,Double,136.9144461,1610.299907,Travel Agent,CID0364,76,Female,UK,11-08-2024,Cash,38.0343225,1985.863712,72.41602683,Weekday,Summer,Student,Conference,1,No,None,Mountain View
BID0365,14-04-2024,15-04-2024,1,4,Suite,458.7197704,1684.511785,Walk-in,CID0365,69,Other,India,23-09-2024,Debit Card,4.148863267,442.2846727,98.17645613,Weekend,Autumn,Teacher,Conference,4,No,Late Check-in,City View
BID0366,11-04-2024,15-04-2024,4,3,Double,98.12298596,1773.019987,Travel Agent,CID0366,44,Other,India,17-12-2023,Online Payment,31.38984046,1798.384492,90.02781307,Weekend,Spring,Doctor,Other,9,No,Late Check-in,City View
BID0367,26-05-2024,29-05-2024,3,1,Single,383.1252918,795.8712453,Walk-in,CID0367,46,Other,Australia,19-07-2024,Cash,16.68275659,1059.094534,92.14203397,Weekend,Winter,Teacher,Leisure,3,Yes,None,Garden View
BID0368,30-06-2024,02-07-2024,2,2,Double,172.8285665,1047.991823,Online,CID0368,54,Other,Australia,17-02-2024,Credit Card,21.73220318,1730.798598,65.55629802,Weekend,Winter,Doctor,Business,3,Yes,Extra Bed,Mountain View
BID0369,17-08-2024,25-08-2024,8,2,Single,263.3324261,1209.688354,Walk-in,CID0369,49,Female,Australia,17-06-2024,Debit Card,25.94020706,266.7069845,99.10873407,Weekday,Winter,Doctor,Business,7,Yes,None,Sea View
BID0370,28-03-2024,08-04-2024,11,2,Double,259.3468808,1449.921777,Online,CID0370,24,Female,India,30-03-2023,Credit Card,10.80580975,1905.357027,89.33986201,Weekend,Summer,Doctor,Business,2,Yes,Late Check-in,Sea View
BID0371,16-08-2024,17-08-2024,1,1,Suite,350.9106738,885.1506675,Online,CID0371,37,Other,USA,03-06-2023,Debit Card,16.33961072,1271.586698,79.13899207,Weekday,Spring,Teacher,Leisure,1,Yes,None,Sea View
BID0372,03-06-2024,15-06-2024,12,3,Suite,334.2869913,178.2728803,Walk-in,CID0372,78,Female,USA,06-09-2023,Cash,0.053935509,1299.56345,51.05212252,Weekday,Summer,Student,Conference,2,No,None,City View
BID0373,20-06-2024,24-06-2024,4,2,Single,142.116881,1626.605677,Travel Agent,CID0373,29,Female,Germany,17-03-2023,Debit Card,49.06921257,1180.879847,91.41274545,Weekday,Spring,Doctor,Leisure,8,No,None,Mountain View
BID0374,11-08-2024,16-08-2024,5,1,Single,378.1982622,587.6754211,Travel Agent,CID0374,63,Male,USA,13-12-2024,Credit Card,8.973683643,1443.370998,54.88683873,Weekday,Autumn,Student,Leisure,3,Yes,Sea View,Sea View
BID0375,07-11-2024,18-11-2024,11,4,Double,93.2723449,881.549408,Walk-in,CID0375,51,Female,USA,10-01-2024,Cash,15.36881049,126.0618879,88.83174208,Weekday,Winter,Doctor,Business,5,Yes,Sea View,Sea View
BID0376,21-07-2024,25-07-2024,4,4,Suite,422.2826179,1450.741417,Online,CID0376,50,Male,UK,28-03-2023,Online Payment,24.72946836,671.1066721,97.17263105,Weekday,Autumn,Doctor,Leisure,3,No,Late Check-in,Sea View
BID0377,24-04-2024,30-04-2024,6,4,Single,478.19199,1117.344529,Online,CID0377,70,Male,India,19-05-2023,Debit Card,28.13572117,253.9517339,99.73761487,Weekend,Autumn,Student,Conference,6,Yes,None,Garden View
BID0378,22-01-2024,26-01-2024,4,3,Double,66.74874996,453.3654656,Travel Agent,CID0378,42,Other,Australia,11-08-2024,Online Payment,36.34774702,979.949364,90.89934961,Weekend,Summer,Lawyer,Leisure,2,Yes,Early Check-out,Sea View
BID0379,26-08-2024,01-09-2024,6,2,Single,202.2995821,687.5351187,Online,CID0379,32,Female,UK,16-03-2024,Debit Card,29.8328517,1582.166997,98.8977615,Weekday,Autumn,Student,Leisure,5,Yes,Early Check-out,Sea View
BID0380,10-11-2024,19-11-2024,9,3,Double,115.9694136,1233.961972,Travel Agent,CID0380,62,Other,USA,05-06-2024,Credit Card,6.510226229,828.7399163,70.87518468,Weekday,Spring,Teacher,Leisure,10,No,Early Check-out,City View
BID0381,04-12-2024,17-12-2024,13,3,Double,251.9576771,1209.051269,Travel Agent,CID0381,77,Female,India,19-06-2023,Cash,18.70453314,1458.037182,84.86296172,Weekday,Winter,Doctor,Leisure,7,Yes,Extra Bed,Garden View
BID0382,21-12-2024,30-12-2024,9,4,Double,219.5546974,1683.523892,Online,CID0382,68,Female,Australia,26-04-2024,Online Payment,6.203407634,380.1821532,86.10327037,Weekday,Winter,Lawyer,Conference,9,No,Sea View,Sea View
BID0383,24-06-2024,28-06-2024,4,2,Suite,188.6080449,349.828323,Walk-in,CID0383,37,Female,India,26-11-2024,Debit Card,22.07319055,335.8291171,61.57974492,Weekday,Winter,Lawyer,Business,1,Yes,None,Sea View
BID0384,13-06-2024,26-06-2024,13,4,Suite,277.5664961,941.0855937,Online,CID0384,26,Other,Australia,12-03-2024,Debit Card,21.62997736,125.2474152,53.92864323,Weekday,Spring,Teacher,Business,6,No,Sea View,Sea View
BID0385,27-01-2024,06-02-2024,10,1,Double,110.3992307,1229.820236,Online,CID0385,28,Other,Australia,15-07-2023,Debit Card,30.2163408,961.4487795,98.62336188,Weekday,Autumn,Lawyer,Business,1,No,Extra Bed,Garden View
BID0386,10-07-2024,21-07-2024,11,2,Double,120.4203898,1608.475576,Travel Agent,CID0386,74,Female,UK,17-02-2023,Debit Card,26.3383344,1527.235306,79.69893161,Weekday,Summer,Student,Leisure,6,No,Late Check-in,Garden View
BID0387,05-05-2024,09-05-2024,4,4,Double,129.1828591,1442.672942,Online,CID0387,22,Female,UK,18-04-2023,Online Payment,8.725264435,1871.969825,91.77206724,Weekend,Spring,Teacher,Other,3,No,None,City View
BID0388,04-04-2024,17-04-2024,13,3,Double,340.7921201,1910.210193,Online,CID0388,41,Male,Australia,14-04-2024,Credit Card,18.37381896,942.9327155,77.45039337,Weekend,Autumn,Doctor,Business,8,No,Extra Bed,Mountain View
BID0389,14-11-2024,22-11-2024,8,1,Double,94.95938329,551.0624242,Online,CID0389,75,Male,Germany,27-03-2024,Debit Card,39.74427619,1945.753996,91.79953012,Weekend,Summer,Student,Conference,10,No,Early Check-out,City View
BID0390,05-12-2024,18-12-2024,13,3,Suite,149.8246978,1515.36754,Walk-in,CID0390,72,Other,Australia,18-10-2023,Debit Card,15.76932373,838.3728334,74.80807008,Weekday,Winter,Lawyer,Conference,7,Yes,Late Check-in,Garden View
BID0391,16-07-2024,25-07-2024,9,3,Suite,415.9483145,316.0669292,Online,CID0391,79,Other,India,13-07-2024,Cash,0.62266399,867.7184607,54.39731399,Weekend,Summer,Doctor,Leisure,6,No,None,Garden View
BID0392,26-04-2024,06-05-2024,10,3,Suite,281.4831866,272.0439483,Travel Agent,CID0392,48,Other,USA,26-06-2024,Online Payment,11.59323573,1936.439288,99.15346533,Weekday,Spring,Engineer,Business,9,No,None,Mountain View
BID0393,15-07-2024,22-07-2024,7,2,Double,109.2609338,461.9033395,Online,CID0393,25,Other,India,05-09-2023,Online Payment,8.082488335,837.0951325,73.92579298,Weekday,Autumn,Doctor,Other,8,Yes,Sea View,Mountain View
BID0394,04-07-2024,14-07-2024,10,2,Suite,82.75189569,278.9901777,Online,CID0394,53,Female,Germany,28-06-2024,Cash,35.19310999,1607.496382,53.56012709,Weekday,Summer,Teacher,Conference,7,Yes,Sea View,Garden View
BID0395,06-04-2024,18-04-2024,12,3,Suite,68.46057111,544.0817196,Online,CID0395,24,Male,India,25-03-2024,Credit Card,39.26093135,894.3820895,98.68095831,Weekday,Spring,Teacher,Business,5,No,Late Check-in,City View
BID0396,04-08-2024,08-08-2024,4,2,Suite,399.8572401,834.2479319,Travel Agent,CID0396,72,Male,India,25-03-2024,Online Payment,30.56413835,1743.079229,58.40308053,Weekday,Spring,Teacher,Other,4,No,Early Check-out,City View
BID0397,02-06-2024,14-06-2024,12,1,Single,126.7236006,344.7958054,Walk-in,CID0397,38,Other,Germany,06-01-2024,Online Payment,42.29059871,329.4187381,69.69004899,Weekend,Winter,Teacher,Leisure,7,No,Early Check-out,Sea View
BID0398,25-05-2024,26-05-2024,1,4,Double,65.3456116,1545.039252,Walk-in,CID0398,33,Male,USA,13-03-2024,Online Payment,32.96695033,353.2037479,62.54789264,Weekday,Winter,Doctor,Leisure,1,No,Extra Bed,Sea View
BID0399,23-09-2024,03-10-2024,10,1,Suite,170.1384056,1575.41208,Walk-in,CID0399,76,Male,USA,29-08-2023,Debit Card,25.20838214,134.4032684,67.02443887,Weekend,Winter,Student,Conference,8,Yes,None,Sea View
BID0400,14-11-2024,16-11-2024,2,1,Double,149.9428635,717.681003,Online,CID0400,19,Female,Australia,31-08-2024,Debit Card,44.26320328,233.3777523,59.98722958,Weekend,Spring,Student,Other,1,No,Extra Bed,Garden View
BID0401,25-05-2024,08-06-2024,14,3,Suite,440.8003341,1692.651822,Walk-in,CID0401,79,Male,UK,09-12-2023,Online Payment,38.77185237,1216.273089,66.93559803,Weekend,Autumn,Doctor,Conference,7,No,Late Check-in,City View
BID0402,08-10-2024,10-10-2024,2,1,Suite,421.6103034,1831.876562,Online,CID0402,26,Female,India,29-04-2023,Credit Card,36.07261071,643.344372,56.60183177,Weekend,Summer,Teacher,Conference,7,Yes,None,Mountain View
BID0403,18-01-2024,21-01-2024,3,4,Double,389.3186807,174.4104997,Travel Agent,CID0403,20,Other,India,01-06-2023,Cash,4.876719575,1094.255682,86.90558136,Weekday,Winter,Lawyer,Other,2,No,Early Check-out,Mountain View
BID0404,02-02-2024,04-02-2024,2,3,Double,325.0815327,302.6408146,Walk-in,CID0404,73,Other,Australia,20-09-2024,Credit Card,30.57293447,1744.587395,72.52999568,Weekday,Spring,Lawyer,Leisure,6,Yes,Sea View,City View
BID0405,06-12-2024,09-12-2024,3,1,Suite,366.3403821,273.3417943,Online,CID0405,34,Male,USA,23-09-2023,Cash,47.66592403,475.2974961,89.90929122,Weekday,Autumn,Teacher,Other,9,No,None,Sea View
BID0406,10-01-2024,21-01-2024,11,2,Double,248.162383,1673.011759,Online,CID0406,20,Female,USA,29-01-2024,Credit Card,27.02914971,103.068679,90.79636465,Weekend,Spring,Doctor,Leisure,5,No,Sea View,Mountain View
BID0407,31-12-2024,07-01-2025,7,4,Double,456.8591012,688.9022389,Online,CID0407,63,Other,India,19-06-2023,Cash,3.449306754,169.0205473,72.76942073,Weekday,Summer,Doctor,Leisure,2,Yes,Sea View,Garden View
BID0408,19-01-2024,20-01-2024,1,2,Suite,78.24627295,886.8826538,Online,CID0408,36,Other,Germany,02-03-2023,Online Payment,10.20076076,1919.468395,88.5410103,Weekday,Winter,Lawyer,Conference,8,No,Late Check-in,Mountain View
BID0409,06-06-2024,07-06-2024,1,1,Double,169.0984139,211.7067902,Online,CID0409,35,Male,Australia,16-07-2024,Debit Card,42.03697002,532.6040908,80.73389295,Weekend,Autumn,Engineer,Leisure,4,Yes,Early Check-out,Garden View
BID0410,11-12-2024,23-12-2024,12,2,Suite,158.8112938,1903.433257,Walk-in,CID0410,45,Female,USA,12-11-2023,Credit Card,26.24178158,814.8866989,58.8235251,Weekend,Autumn,Lawyer,Leisure,2,Yes,Late Check-in,City View
BID0411,10-02-2024,15-02-2024,5,1,Single,395.966713,192.2865085,Walk-in,CID0411,28,Female,USA,04-01-2023,Debit Card,20.00771252,1346.51363,52.98969019,Weekday,Spring,Lawyer,Conference,7,No,Late Check-in,Garden View
BID0412,02-11-2024,06-11-2024,4,2,Single,309.5975943,1530.676589,Travel Agent,CID0412,24,Other,India,24-01-2024,Cash,40.85058224,1661.189606,50.91349374,Weekday,Autumn,Student,Business,9,No,Late Check-in,Mountain View
BID0413,14-04-2024,27-04-2024,13,2,Suite,129.953704,1758.452804,Online,CID0413,60,Female,Germany,03-07-2024,Debit Card,2.551567083,1898.143858,68.25297339,Weekday,Autumn,Student,Leisure,8,No,Extra Bed,Mountain View
BID0414,02-10-2024,12-10-2024,10,3,Suite,193.8562455,971.3750409,Online,CID0414,79,Male,Australia,13-07-2023,Cash,35.05118594,472.2030486,77.02173671,Weekday,Autumn,Teacher,Other,4,No,None,Sea View
BID0415,11-11-2024,24-11-2024,13,3,Suite,295.3734482,114.8552086,Online,CID0415,38,Male,Germany,19-11-2023,Debit Card,32.51655081,230.8427807,56.61419963,Weekend,Spring,Teacher,Leisure,5,No,Extra Bed,Mountain View
BID0416,01-07-2024,06-07-2024,5,4,Single,367.6595592,645.2039572,Online,CID0416,60,Female,UK,14-12-2023,Online Payment,12.92752836,911.4013782,94.700512,Weekday,Autumn,Doctor,Other,10,Yes,Early Check-out,Mountain View
BID0417,01-07-2024,08-07-2024,7,4,Suite,236.9198065,1880.596954,Online,CID0417,21,Female,UK,10-10-2023,Debit Card,15.21500241,1449.572465,56.2064371,Weekday,Autumn,Engineer,Other,7,No,Extra Bed,Garden View
BID0418,01-12-2024,06-12-2024,5,1,Double,421.6781277,1413.246438,Walk-in,CID0418,37,Male,USA,23-06-2024,Cash,42.67142012,1668.102798,56.70413947,Weekday,Autumn,Teacher,Business,5,No,Sea View,City View
BID0419,05-08-2024,16-08-2024,11,2,Double,105.0884498,635.9155162,Travel Agent,CID0419,61,Male,USA,18-04-2024,Online Payment,3.109966538,1488.693516,73.36780006,Weekday,Spring,Student,Conference,1,No,None,Sea View
BID0420,10-11-2024,14-11-2024,4,4,Single,226.4587332,1973.680158,Online,CID0420,51,Other,India,06-01-2023,Credit Card,14.23452248,826.6177594,61.81181105,Weekday,Autumn,Student,Conference,7,Yes,None,Garden View
BID0421,27-03-2024,08-04-2024,12,1,Double,194.5495625,672.8075421,Walk-in,CID0421,42,Male,UK,09-03-2023,Debit Card,42.97383537,1189.682544,68.33472708,Weekday,Winter,Teacher,Other,3,Yes,Early Check-out,City View
BID0422,07-04-2024,12-04-2024,5,3,Double,498.0213324,1799.708731,Online,CID0422,55,Male,USA,29-06-2024,Online Payment,16.32935549,1066.801685,98.3314574,Weekday,Summer,Doctor,Business,9,No,None,Mountain View
BID0423,02-02-2024,12-02-2024,10,2,Double,499.1050336,623.5118271,Travel Agent,CID0423,68,Female,Australia,28-01-2023,Cash,15.53101353,1193.14226,53.23317247,Weekday,Summer,Doctor,Conference,1,No,Early Check-out,Sea View
BID0424,02-12-2024,04-12-2024,2,3,Double,82.60355971,326.6506803,Travel Agent,CID0424,74,Other,UK,02-07-2024,Online Payment,36.38972765,568.8394724,52.29251914,Weekend,Spring,Doctor,Conference,3,Yes,None,City View
BID0425,20-05-2024,24-05-2024,4,1,Single,157.5186577,405.7138091,Online,CID0425,22,Other,USA,24-03-2023,Debit Card,45.15153508,551.1705511,58.34933962,Weekend,Spring,Engineer,Leisure,1,Yes,None,Sea View
BID0426,20-02-2024,26-02-2024,6,4,Single,226.7745897,1344.042617,Online,CID0426,57,Female,Germany,25-12-2024,Cash,42.49936464,1879.047462,84.738513,Weekday,Summer,Engineer,Other,4,No,Early Check-out,City View
BID0427,06-10-2024,19-10-2024,13,4,Suite,164.9790622,1989.868344,Walk-in,CID0427,79,Other,India,07-10-2023,Debit Card,35.04043977,1511.74995,82.61690207,Weekend,Summer,Lawyer,Conference,7,Yes,Early Check-out,Sea View
BID0428,13-02-2024,18-02-2024,5,1,Suite,150.2704221,935.9481047,Travel Agent,CID0428,28,Male,USA,26-06-2023,Online Payment,35.26181566,669.5737831,76.65816441,Weekend,Summer,Student,Business,3,No,Late Check-in,Garden View
BID0429,29-01-2024,10-02-2024,12,4,Suite,61.1985125,1345.114411,Walk-in,CID0429,67,Female,India,05-01-2024,Credit Card,37.0366896,1003.505739,88.86463658,Weekend,Spring,Teacher,Leisure,6,Yes,None,City View
BID0430,02-06-2024,13-06-2024,11,4,Suite,190.859838,1279.395766,Walk-in,CID0430,71,Other,Germany,21-09-2023,Credit Card,22.49463292,1354.032162,60.82803752,Weekday,Spring,Student,Business,4,Yes,Sea View,City View
BID0431,09-10-2024,22-10-2024,13,4,Double,331.4082749,1781.123691,Travel Agent,CID0431,49,Male,UK,28-11-2024,Cash,8.482433549,1311.912895,73.94620356,Weekend,Summer,Doctor,Conference,3,Yes,Extra Bed,Mountain View
BID0432,03-01-2024,10-01-2024,7,1,Suite,217.6844408,1838.704619,Walk-in,CID0432,43,Other,UK,27-10-2023,Cash,33.08786682,917.4088555,50.8706044,Weekday,Summer,Engineer,Conference,2,No,Late Check-in,Sea View
BID0433,02-12-2024,04-12-2024,2,3,Single,498.3557798,1316.362013,Travel Agent,CID0433,35,Other,Australia,04-07-2024,Debit Card,27.73781573,802.5636424,79.30112887,Weekend,Spring,Lawyer,Other,10,No,Sea View,Sea View
BID0434,16-03-2024,23-03-2024,7,1,Suite,72.74209257,1207.708453,Online,CID0434,45,Male,India,03-01-2024,Debit Card,14.21718748,662.041759,75.82298625,Weekend,Summer,Teacher,Conference,6,Yes,Sea View,Sea View
BID0435,06-08-2024,20-08-2024,14,1,Suite,296.0965845,1320.915439,Online,CID0435,57,Female,UK,18-06-2023,Credit Card,2.36737698,219.451994,73.68144846,Weekday,Winter,Lawyer,Leisure,8,No,Early Check-out,City View
BID0436,12-04-2024,21-04-2024,9,1,Single,430.2521925,1580.068097,Walk-in,CID0436,32,Other,Australia,26-04-2023,Credit Card,36.02943059,953.2883912,59.60480704,Weekday,Summer,Lawyer,Other,9,No,Extra Bed,Garden View
BID0437,21-01-2024,04-02-2024,14,3,Double,456.6324002,1219.628179,Travel Agent,CID0437,31,Other,Australia,22-08-2024,Online Payment,18.05551629,1029.868639,50.16946601,Weekend,Winter,Teacher,Leisure,10,Yes,Late Check-in,Sea View
BID0438,15-04-2024,26-04-2024,11,3,Double,87.59374167,274.2480903,Travel Agent,CID0438,49,Female,USA,10-03-2023,Credit Card,22.41361102,1901.297563,87.1877852,Weekend,Spring,Teacher,Other,5,Yes,Early Check-out,Mountain View
BID0439,05-01-2024,09-01-2024,4,1,Double,491.0533597,1576.096172,Walk-in,CID0439,53,Other,Australia,03-05-2024,Cash,6.198007503,1758.61397,62.6622621,Weekday,Summer,Engineer,Leisure,10,No,Sea View,Garden View
BID0440,14-11-2024,28-11-2024,14,2,Single,442.3215018,1290.514295,Walk-in,CID0440,64,Female,India,07-06-2024,Debit Card,17.32066226,778.2184049,61.89465561,Weekday,Spring,Teacher,Other,3,Yes,Late Check-in,City View
BID0441,19-03-2024,24-03-2024,5,4,Suite,115.1396601,1969.283954,Travel Agent,CID0441,40,Female,Germany,12-09-2024,Online Payment,28.23775404,475.6175568,68.34143591,Weekend,Winter,Teacher,Conference,10,Yes,Early Check-out,City View
BID0442,07-11-2024,08-11-2024,1,2,Suite,229.6961012,1492.859943,Travel Agent,CID0442,26,Other,India,09-07-2024,Online Payment,17.58764657,1013.270534,82.38163834,Weekend,Autumn,Teacher,Other,2,Yes,None,City View
BID0443,12-10-2024,23-10-2024,11,4,Double,340.6814047,821.9202256,Travel Agent,CID0443,59,Other,India,27-12-2023,Credit Card,26.11685096,1569.741583,84.56624921,Weekday,Summer,Lawyer,Conference,2,Yes,Extra Bed,City View
BID0444,18-05-2024,20-05-2024,2,4,Single,243.4633209,1343.049978,Travel Agent,CID0444,69,Other,Australia,14-01-2024,Credit Card,0.495376522,598.6451644,92.15801797,Weekend,Winter,Engineer,Other,7,No,Sea View,Garden View
BID0445,23-03-2024,27-03-2024,4,2,Double,83.97461422,821.1662227,Online,CID0445,27,Other,USA,24-01-2024,Credit Card,41.83679187,1802.82017,84.44757501,Weekend,Autumn,Teacher,Conference,2,No,Extra Bed,Garden View
BID0446,24-12-2024,07-01-2025,14,2,Suite,282.0937,1646.286458,Walk-in,CID0446,61,Other,UK,14-10-2024,Online Payment,7.160247247,1205.983027,91.14266842,Weekend,Autumn,Doctor,Business,6,Yes,None,Mountain View
BID0447,03-11-2024,15-11-2024,12,2,Suite,313.8847583,1125.101364,Online,CID0447,62,Male,UK,24-11-2023,Debit Card,46.57177728,1125.215002,93.86216078,Weekday,Summer,Engineer,Other,4,Yes,Early Check-out,Garden View
